stop_name,stop_id,stop_desc,stop_lat,stop_lon
Youth Housing - Al Shorouq,sushi.smooth.landlady,,30.16558,31.6475
Youth Housing - Al Shorouq,witty.compacts.emerald,,30.165722,31.64695
Zahraa,deriving.engrossed.monitors,,29.99813,31.228846
Zahraa Ain Shams Bus Station,daredevil.airstrip.powers,,30.137196,31.337414
Zahraa Ain Shams Bus Station,skidding.plea.vitals,,30.136753,31.337631
Zahraa Al Maadi Tunnel - Start,showed.lunching.elevated,,29.961538,31.289337
Zahraa Exit - Ring Road,dusts.lighters.shows,,29.991402,31.234106
Zahraa Exit - Ring Road,exist.skis.loom,,29.991581,31.234047
Zahraa Madinet Nasr,fine.sleep.initiates,,30.054674,31.413006
Zahraa Madinet Nasr,newsprint.forgets.supplier,,30.05165,31.401678
Zahraa Madinet Nasr,purifier.reform.foiled,,30.05629,31.413527
Zahraa Madinet Nasr,wasps.fork.contact,,30.050953,31.406143
Zahraa Metro Station,human.opens.costumed,,29.995083,31.231228
Zahraa Metro Station,vowed.wolf.mergers,,29.995024,31.231157
Zahraa Nasr City,brushing.fittingly.envy,,30.051455,31.399925
Zahraa Nasr City,heartburn.hostels.aura,,30.051239,31.399977
Zaker Hussein - Al Tayaran,bricks.scripted.garages,,30.043505,31.329123
Zaker Hussein - Al Tayaran,grumble.forced.joys,,30.043732,31.32926
Zaker Hussein - Al Tayaran,prime.bypassed.watches,,30.043564,31.32929
Zaker Hussein - Al Tayaran,thinking.unfilled.stretch,,30.043745,31.329067
Zamalek Sporting Club,cutaway.abandons.stung,,30.060734,31.205017
Zamzam Specialized Hospital - Om Bayoumi,grins.brief.duos,,30.139488,31.250868
Zamzam Specialized Hospital - Om Bayoumi,originals.brilliant.certified,,30.139528,31.250591
Zayed 2000,analogy.refusals.shadowed,Zayed 2000 Me7war 'Westbound',30.019852,31.008379
Zohoor City - Basateen Rd,convert.busy.hourglass,,29.993923,31.266552
